Id,Product__c,Format_Name__c,Unit_Price__c,Bulk_Price__c,Bulk_Threshold__c,Min_Quantity__c,Max_Quantity__c,Increment_Quantity__c,Sort_Order__c,Is_Active__c,CreatedDate
a0NWj00000KZ1nbMAD,01tWj00000C36DWIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ncMAD,01tWj00000C36DWIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ndMAD,01tWj00000C36DXIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1neMAD,01tWj00000C36DXIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nhMAD,01tWj00000C36DYIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1niMAD,01tWj00000C36DYIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nfMAD,01tWj00000C36DZIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ngMAD,01tWj00000C36DZIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1njMAD,01tWj00000C36DaIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nkMAD,01tWj00000C36DaIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nlMAD,01tWj00000C36DbIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nmMAD,01tWj00000C36DbIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nnMAD,01tWj00000C36DcIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1noMAD,01tWj00000C36DcIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nrMAD,01tWj00000C36DdIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nsMAD,01tWj00000C36DdIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ntMAD,01tWj00000C36DeIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nuMAD,01tWj00000C36DeIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nvMAD,01tWj00000C36DfIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nwMAD,01tWj00000C36DfIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1npMAD,01tWj00000C36DgIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nqMAD,01tWj00000C36DgIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nxMAD,01tWj00000C36DhIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nyMAD,01tWj00000C36DhIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1nzMAD,01tWj00000C36DiIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o0MAD,01tWj00000C36DiIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o5MAD,01tWj00000C36DjIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o6MAD,01tWj00000C36DjIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o3MAD,01tWj00000C36DkIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o4MAD,01tWj00000C36DkIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o1MAD,01tWj00000C36DlIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o2MAD,01tWj00000C36DlIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o7MAD,01tWj00000C36DmIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o8MAD,01tWj00000C36DmIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1o9MAD,01tWj00000C36DnIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oAMAT,01tWj00000C36DnIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oDMAT,01tWj00000C36DoIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oEMAT,01tWj00000C36DoIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oBMAT,01tWj00000C36DpIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oCMAT,01tWj00000C36DpIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oFMAT,01tWj00000C36DqIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oGMAT,01tWj00000C36DqIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oLMAT,01tWj00000C36DrIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oMMAT,01tWj00000C36DrIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oTMAT,01tWj00000C36DsIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oUMAT,01tWj00000C36DsIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oNMAT,01tWj00000C36DtIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oOMAT,01tWj00000C36DtIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oPMAT,01tWj00000C36DuIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oQMAT,01tWj00000C36DuIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oRMAT,01tWj00000C36DvIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oSMAT,01tWj00000C36DvIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oVMAT,01tWj00000C36DwIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oWMAT,01tWj00000C36DwIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oHMAT,01tWj00000C36DxIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oIMAT,01tWj00000C36DxIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oJMAT,01tWj00000C36DyIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oKMAT,01tWj00000C36DyIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oXMAT,01tWj00000C36DzIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oYMAT,01tWj00000C36DzIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oZMAT,01tWj00000C36E0IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oaMAD,01tWj00000C36E0IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1obMAD,01tWj00000C36E1IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ocMAD,01tWj00000C36E1IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1odMAD,01tWj00000C36E2IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oeMAD,01tWj00000C36E2IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ofMAD,01tWj00000C36E3IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ogMAD,01tWj00000C36E3IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ohMAD,01tWj00000C36E4IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oiMAD,01tWj00000C36E4IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ojMAD,01tWj00000C36E5IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1okMAD,01tWj00000C36E5IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1olMAD,01tWj00000C36E6IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1omMAD,01tWj00000C36E6IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1onMAD,01tWj00000C36E7IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ooMAD,01tWj00000C36E7IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1orMAD,01tWj00000C36E8IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1osMAD,01tWj00000C36E8IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1opMAD,01tWj00000C36E9IAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oqMAD,01tWj00000C36E9IAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1otMAD,01tWj00000C36EAIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ouMAD,01tWj00000C36EAIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oxMAD,01tWj00000C36EBIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1oyMAD,01tWj00000C36EBIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ovMAD,01tWj00000C36ECIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1owMAD,01tWj00000C36ECIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ozMAD,01tWj00000C36EDIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1p0MAD,01tWj00000C36EDIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1k6MAD,01tWj00000C36EEIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1k8MAD,01tWj00000C36EFIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1k7MAD,01tWj00000C36EGIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1k9MAD,01tWj00000C36EHIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kAMAT,01tWj00000C36EIIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kBMAT,01tWj00000C36EJIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kDMAT,01tWj00000C36EKIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kCMAT,01tWj00000C36ELIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kEMAT,01tWj00000C36EMIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kFMAT,01tWj00000C36ENIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kGMAT,01tWj00000C36EOIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kIMAT,01tWj00000C36EPIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kJMAT,01tWj00000C36EQIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kKMAT,01tWj00000C36ERIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kHMAT,01tWj00000C36ESIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kLMAT,01tWj00000C36ETIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kMMAT,01tWj00000C36EUIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kPMAT,01tWj00000C36EVIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kOMAT,01tWj00000C36EWIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kNMAT,01tWj00000C36EXIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kQMAT,01tWj00000C36EYIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kRMAT,01tWj00000C36EZIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kTMAT,01tWj00000C36EaIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kSMAT,01tWj00000C36EbIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kUMAT,01tWj00000C36EcIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kXMAT,01tWj00000C36EdIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kbMAD,01tWj00000C36EeIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kYMAT,01tWj00000C36EfIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kZMAT,01tWj00000C36EgIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kaMAD,01tWj00000C36EhIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kcMAD,01tWj00000C36EiIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kVMAT,01tWj00000C36EjIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kWMAT,01tWj00000C36EkIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kdMAD,01tWj00000C36ElIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1keMAD,01tWj00000C36EmIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kfMAD,01tWj00000C36EnIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kgMAD,01tWj00000C36EoIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1khMAD,01tWj00000C36EpIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1kiMAD,01tWj00000C36EqIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xmMAD,01tWj00000C36LJIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xnMAD,01tWj00000C36LJIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xqMAD,01tWj00000C36LKIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xrMAD,01tWj00000C36LKIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xsMAD,01tWj00000C36LLIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xtMAD,01tWj00000C36LLIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xuMAD,01tWj00000C36LMIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xvMAD,01tWj00000C36LMIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xyMAD,01tWj00000C36LNIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xzMAD,01tWj00000C36LNIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y0MAD,01tWj00000C36LOIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y1MAD,01tWj00000C36LOIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y2MAD,01tWj00000C36LPIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y3MAD,01tWj00000C36LPIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xwMAD,01tWj00000C36LQIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1xxMAD,01tWj00000C36LQIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y4MAD,01tWj00000C36LRIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y5MAD,01tWj00000C36LRIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y6MAD,01tWj00000C36LSIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y7MAD,01tWj00000C36LSIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yCMAT,01tWj00000C36LTIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yDMAT,01tWj00000C36LTIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yAMAT,01tWj00000C36LUIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yBMAT,01tWj00000C36LUIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y8MAD,01tWj00000C36LVIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1y9MAD,01tWj00000C36LVIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yEMAT,01tWj00000C36LWIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yFMAT,01tWj00000C36LWIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yGMAT,01tWj00000C36LXIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yHMAT,01tWj00000C36LXIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yKMAT,01tWj00000C36LYIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yLMAT,01tWj00000C36LYIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yIMAT,01tWj00000C36LZIAZ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yJMAT,01tWj00000C36LZIAZ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yMMAT,01tWj00000C36LaIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yNMAT,01tWj00000C36LaIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1ySMAT,01tWj00000C36LbIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yTMAT,01tWj00000C36LbIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yaMAD,01tWj00000C36LcIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ21pMAD,01tWj00000C36LcIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:40.000+0000
a0NWj00000KZ1yUMAT,01tWj00000C36LdIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yVMAT,01tWj00000C36LdIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yWMAT,01tWj00000C36LeIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yXMAT,01tWj00000C36LeIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yYMAT,01tWj00000C36LfIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yZMAT,01tWj00000C36LfIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ21qMAD,01tWj00000C36LgIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:40.000+0000
a0NWj00000KZ21rMAD,01tWj00000C36LgIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:40.000+0000
a0NWj00000KZ1yOMAT,01tWj00000C36LhIAJ,B&W Print + Digital,41,25.25,25,10,10000,1,2,true,2026-03-27T17:57:39.000+0000
a0NWj00000KZ1yPMAT,01tWj00000C36LhIAJ,Color Print + Digital,44,28.5,25,10,10000,1,3,true,2026-03-27T17:57:39.000+0000
